county,cases,deaths,date_index_converted,county_data_length,core_jaccard,core_cosine,core_intersection,social_jaccard,politics_jaccard,politics_democratic_love_jaccard,nationalistic_jaccard,politics_republican_hate_jaccard,entertainment_jaccard,sports_jaccard,race_jaccard,economy_jaccard,foreign_jaccard,religion_jaccard,health_jaccard,politics_republican_love_jaccard,health_technology_jaccard,politics_democratic_hate_jaccard,domestic_jaccard,illness_jaccard,ideology_jaccard,education_jaccard,gender_jaccard,social_cosine,politics_cosine,politics_democratic_love_cosine,nationalistic_cosine,politics_republican_hate_cosine,entertainment_cosine,sports_cosine,race_cosine,economy_cosine,foreign_cosine,religion_cosine,health_cosine,politics_republican_love_cosine,health_technology_cosine,politics_democratic_hate_cosine,domestic_cosine,illness_cosine,ideology_cosine,education_cosine,gender_cosine,social_intersection,politics_intersection,politics_democratic_love_intersection,nationalistic_intersection,politics_republican_hate_intersection,entertainment_intersection,sports_intersection,race_intersection,economy_intersection,foreign_intersection,religion_intersection,health_intersection,politics_republican_love_intersection,health_technology_intersection,politics_democratic_hate_intersection,domestic_intersection,illness_intersection,ideology_intersection,education_intersection,gender_intersection,core_jaccard_normalized,core_cosine_normalized,core_intersection_normalized,ideology_jaccard_normalized,race_jaccard_normalized,economy_jaccard_normalized,sports_jaccard_normalized,foreign_jaccard_normalized,domestic_jaccard_normalized,nationalistic_jaccard_normalized,politics_democratic_love_jaccard_normalized,health_technology_jaccard_normalized,education_jaccard_normalized,gender_jaccard_normalized,religion_jaccard_normalized,social_jaccard_normalized,politics_republican_love_jaccard_normalized,politics_jaccard_normalized,entertainment_jaccard_normalized,politics_republican_hate_jaccard_normalized,politics_democratic_hate_jaccard_normalized,health_jaccard_normalized,illness_jaccard_normalized,ideology_cosine_normalized,race_cosine_normalized,economy_cosine_normalized,sports_cosine_normalized,foreign_cosine_normalized,domestic_cosine_normalized,nationalistic_cosine_normalized,politics_democratic_love_cosine_normalized,health_technology_cosine_normalized,education_cosine_normalized,gender_cosine_normalized,religion_cosine_normalized,social_cosine_normalized,politics_republican_love_cosine_normalized,politics_cosine_normalized,entertainment_cosine_normalized,politics_republican_hate_cosine_normalized,politics_democratic_hate_cosine_normalized,health_cosine_normalized,illness_cosine_normalized,ideology_intersection_normalized,race_intersection_normalized,economy_intersection_normalized,sports_intersection_normalized,foreign_intersection_normalized,domestic_intersection_normalized,nationalistic_intersection_normalized,politics_democratic_love_intersection_normalized,health_technology_intersection_normalized,education_intersection_normalized,gender_intersection_normalized,religion_intersection_normalized,social_intersection_normalized,politics_republican_love_intersection_normalized,politics_intersection_normalized,entertainment_intersection_normalized,politics_republican_hate_intersection_normalized,politics_democratic_hate_intersection_normalized,health_intersection_normalized,illness_intersection_normalized,total_pop,percent_25_34,percent_highschool,labor_force_rate,unemployment_rate,median_housing_cost,median_household_earnings,median_worker_earnings,percent_insured,percent_married,poverty_rate,median_property_value,percent_white
Butler,0,0,day_56,1048,0,0,0,3.63E-05,0,0,0,1.16E-05,8.78E-05,1.58E-05,0,5.65E-05,0,0,0,4.77E-05,0,0,0.00011,4.34E-05,0,0.000110895,3.82E-05,0.000444786,0,0,0,6.16E-05,0.001258306,0.000215129,0,0.000312013,0,0,0,0.000213365,0,0,0.001310744,0.000207976,0,0.000547469,0.00019084,0.008587786,0,0,0,0.000954198,0.030534351,0.003816794,0,0.007633588,0,0,0,0.000954198,0,0,0.025763359,0.005725191,0,0.006679389,0.000954198,0,0,0,0,0,0.015155453,0.007541179,0,0.012925,0,0,0,0.026171221,0.013904799,0,0.0085305,0.0040068,0,0.060998952,0.0031552,0,0,0.029154186,0,0,0.007312359,0.01303672,0,0.020007639,0,0,0,0.023585687,0.018892197,0,0.00681844,0.005397755,0,0.05266359,0.001873288,0,0,0.018897227,0,0,0.01563068,0.007492225,0,0.01288168,0,0,0,0.026717556,0.013358772,0,0.008587786,0.003816792,0,0.061068702,0.003244273,0,0,0.0293768,372538,11.6,90.1,64.7,5.4,967,57540,29969,93.2,49.9,12.9,162300,0.8535435
Meigs,0,0,day_97,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23473,11.1,84.4,52.8,10.4,571,37813,21714,91.7,51.9,22.5,87400,0.974261858
Pickaway,11606,15,day_117,54,0.000648528,0.007508468,0.055555556,0.000235405,0,0,0,0,0,0,0,0,0,0,0,0,0.000165344,0,0,0.000428455,0,0,0,0.001812022,0,0,0,0,0,0,0,0,0,0,0,0,0.001019411,0,0,0.003513163,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0.055555556,0,0,0,0.278182391,0.410340819,0.27777778,0,0,0,0,0,0,0,0,0.037367742,0,0,0,0.055320177,0,0,0,0,0,0,0.287816976,0,0,0,0,0,0,0,0,0.042766691,0,0,0,0.027777771,0,0,0,0,0,0,0.3192149,0,0,0,0,0,0,0,0,0.037037038,0,0,0,0.055555556,0,0,0,0,0,0,0.285063754,56515,12.9,87.4,56.5,5.2,886,57439,28660,92.3,50.1,12,152000,0.933999124
Carroll,133,3,day_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28361,9.7,88.2,58.2,4.7,713,47075,26589,88.5,56.9,14.8,116700,0.974052111
Scioto,0,0,day_55,316,0,0,0,1.33E-05,3.56E-05,0.000481563,0,0,9.12E-06,1.31E-05,0,0,0,0,0,0,0,0,1.36E-05,0,0,0,0,0.000103216,0.000238537,0.001741332,0,0,0.000169882,0.000144142,0,0,0,0,0,0,0,0,0.000207317,0,0,0,0,0.003164557,0.003164557,0.022151899,0,0,0.003164557,0.003164557,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0,0,0,0,0,0,0,0.006252497,0,0.001598,0,0.191526299,0,0,0,0,0.0031255,0,0.004347187,0.00633611,0,0,0,0,0,0,0,0.00873494,0,0.003164557,0,0.117636027,0,0,0,0,0.001582271,0,0.006329102,0.007110032,0,0,0,0,0,0,0,0.006211908,0,0.001582279,0,0.189240509,0,0,0,0,0.003164557,0,0.00420023,0.006329114,0,0,0,0,78017,12.8,84,49.3,7.9,614,35903,22417,92.5,47.2,23.9,93000,0.943671866
Clinton,0,0,day_23,127,0,0,0,3.35E-05,0,0,0,0,0,0,0,0.000120214,0,0,0,0.000749906,0,0,0.000101382,0,0,0,0,0.000513644,0,0,0,0,0,0,0,0.000972917,0,0,0,0.002033062,0,0,0.000893468,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0.015748031,0,0,0,0.015748031,0,0,0.023622047,0,0,0,0,0,0,0,0,0,0.032245976,0,0,0.011912385,0,0,0,0,0,0,0.0078725,0.062992103,0,0,0,0,0,0,0,0,0.022801352,0,0,0.013638197,0,0,0,0,0,0,0.007874013,0.051432852,0,0,0,0,0,0,0,0,0.032245968,0,0,0.011811024,0,0,0,0,0,0,0.007874016,0.062992124,0,0,0,0,0,0,41892,11.2,88.7,62.4,6.6,781,46787,25751,92.6,52.6,14.7,123700,0.941699109
Gallia,0,0,day_74,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001304934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084587831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056218278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088888888,0,0,0,0,0,0,0,0,0,0,30565,12,81,52.6,5.8,639,37319,23098,88.9,53.1,20.9,103200,0.944773698
Crawford,0,0,day_4,109,0,0,0,0,9.86E-05,0.000179888,0,0,0,3.79E-05,0,0,0,0,0,0,0,0,0.00023458,0,0,0,0,0,0.000399261,0.000552229,0,0,0,0.000417878,0,0,0,0,0,0,0,0,0.002370328,0,0,0,0,0,0.009174312,0.009174312,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0.055045872,0,0,0,0,0,0,0,0,0,0,0.018089285,0,0.027563151,0,0.071544705,0,0,0,0,0,0,0.012040244,0,0,0,0,0,0,0,0,0.025323217,0,0.036181487,0,0.037305939,0,0,0,0,0,0,0.010593591,0,0,0,0,0,0,0,0,0.018008835,0,0.027522936,0,0.078374837,0,0,0,0,0,0,0.012176814,0,0,0,0,0,42725,10.7,89.6,58.4,6.4,621,40795,24408,92.7,52.4,16.2,85600,0.968861737
Ashtabula,0,0,day_28,331,0,0,0,2.57E-05,0,0,8.39E-05,0,4.33E-05,2.51E-05,0,4.56E-05,0,0,0,0,0,0,1.29E-05,0,0,0,0,0.000336433,0,0,0.000221521,0,0.00056656,0.000275219,0,0.000339044,0,0,0,0,0,0,0.000139952,0,0,0,0,0.006042296,0,0,0.003021148,0,0.01510574,0.006042296,0,0.006042296,0,0,0,0,0,0,0.003021148,0,0,0,0,0,0,0,0,0,0.012231658,0.011979975,0,0.00151575,0.016108801,0,0,0,0,0,0.0060395,0,0,0.030082626,0,0,0,0,0,0,0.007945859,0.016678146,0,0.002136275,0.010465549,0,0,0,0,0,0.00515742,0,0,0.023712105,0,0,0,0,0,0,0.01237232,0.011860803,0,0.001510574,0.018126888,0,0,0,0,0,0.006042296,0,0,0.03021148,0,0,0,0,99777,11,85.7,54.7,7.4,695,40544,23117,90,47.9,19.8,106300,0.92908276
Wood,238,0,day_97,1297,4.49E-05,0.000268535,0.00385505,4.58E-05,2.57E-05,0,4.60E-05,0,2.88E-05,2.23E-05,0,5.84E-06,0,0,0,0,0,5.93E-05,4.95E-05,2.97E-05,0,5.27E-05,0,0.000628265,0.000146664,0,0.000149189,0,0.000378215,0.00028947,0,4.76E-05,0,0,0,0,0,0.00021384,0.0005835,0.000251079,0,0.000362166,0,0.01079414,0.00231303,0,0.00154202,0,0.01002313,0.00539707,0,0.00077101,0,0,0,0,0,0.00077101,0.01156515,0.00385505,0,0.00308404,0,0.019259599,0.014675547,0.01927525,0,0,0.001566511,0.010643563,0,0.00581625,0.008832001,0,0,0.0124372,0,0,0.010763,0,0.003138279,0.020008768,0,0.007176305,0,0.019951137,0,0,0.001115557,0.01754175,0,0.008906741,0.007048292,0,0,0.015602589,0,0,0.00963112,0,0.003891436,0.015829345,0,0.010747308,0,0.022813675,0,0,0.001578735,0.010594249,0,0.005782575,0.00925212,0,0,0.01233616,0,0,0.01079414,0,0.003070022,0.02004626,0,0.006553585,0,0.01978083,128885,11.9,94.2,67.5,5.5,878,53577,26465,94.9,48.2,13.4,154700,0.922681925
Williams,0,0,day_11,138,0,0,0,0,0,0,0,0,0,3.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014366424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028286656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01422437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37386,11.7,89.7,62.7,5,676,42492,25833,95,52.6,13.5,94200,0.955155015
Perry,21,0,day_95,205,0.000224975,0.001238457,0.019512195,4.10E-05,5.48E-05,0,0.000152439,6.02E-05,4.22E-05,4.05E-05,0,0,0,0,0,0,0,0,4.19E-05,0.000112015,0,0,0,0.000284615,0.000367697,0,0.000619513,0.000385644,0.000453568,0.000628445,0,0,0,0,0,0,0,0,0.000639143,0.000925255,0,0,0,0.009756098,0.004878049,0,0.004878049,0.004878049,0.014634146,0.009756098,0,0,0,0,0,0,0,0,0.009756098,0.014634146,0,0,0,0.096501745,0.067682177,0.097560975,0,0,0,0.019330238,0,0.00492325,0.02926829,0,0,0,0,0,0.009635,0,0.006691738,0.029318403,0.016374398,0,0,0.075246685,0,0,0,0.038083481,0,0.009756095,0.029268301,0,0,0,0,0,0.004363065,0,0.009756104,0.018983076,0.011727636,0,0,0.084071016,0,0,0,0.019150859,0,0.004878049,0.029268294,0,0,0,0,0,0.009756098,0,0.006474501,0.029268292,0.016585367,0,0,0.075089962,36025,11.5,84.6,57.4,7.6,709,42017,22800,92.2,54.5,19.2,102500,0.973598644
Darke,392,30,day_110,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52356,10.3,89.5,63.6,5.1,693,44632,26420,93.4,57.2,11.6,113200,0.974749128
Franklin,0,0,day_11,20004,0,0,0,1.41E-05,1.26E-05,1.29E-05,4.46E-06,1.30E-05,3.73E-05,3.92E-05,0,1.80E-05,1.90E-06,1.95E-05,2.50E-05,7.50E-06,4.79E-06,0,3.70E-05,1.15E-06,0,1.37E-05,5.85E-06,0.000106935,7.99E-05,6.94E-05,1.42E-05,9.98E-05,0.000390289,0.000434967,0,0.00013207,9.85E-06,8.66E-05,4.08E-05,3.35E-05,2.94E-05,0,0.000403576,8.77E-06,0,9.07E-05,2.58E-05,0.00339932,0.00114977,0.00059988,0.00014997,0.00104979,0.013147371,0.00954809,0,0.00239952,0.00014997,0.00154969,0.0001,0.00014997,0.00054989,0,0.00869826,0.00014997,0,0.00079984,0.00014997,0,0,0,0,0,0.004828286,0.018709761,0.000765,0.0043475,0.00085632,0.005130563,0.00108254,0.0032332,0.0021294,0.006624834,0.0033135,0.00063,0.001538611,0.025914133,0.003536,0,0.003,0.000772519,0,0,0.003095202,0.026358802,0.001078767,0.00616032,0.000670865,0.004688331,0.001233399,0.003907476,0.00255407,0.005219834,0.001639283,0.00084749,0.002119987,0.016334675,0.00303497,0,0.003264,0.000796864,0,0,0.004913303,0.018742547,0.00059988,0.00434913,0.00089982,0.005124689,0.00109978,0.00319936,0.00209958,0.006973605,0.00339932,0.00059988,0.001526058,0.026294742,0.003569286,0,0.004,0.000769518,1215761,17.9,90.6,69.8,5.7,1014,52341,30683,91,42.5,16.7,158400,0.677109103
Crawford,273,0,day_116,45,0,0,0,0,0,0,0,0,0.000128082,0.000276625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001687088,0.003455848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1320303,0,0,0,0,0,0,0,0,0,0,0,0.088984826,0,0,0,0,0,0,0,0.209422817,0,0,0,0,0,0,0,0,0,0,0,0.070609303,0,0,0,0,0,0,0,0.130864198,0,0,0,0,0,0,0,0,0,0,0,0.088888888,0,0,0,0,42725,10.7,89.6,58.4,6.4,621,40795,24408,92.7,52.4,16.2,85600,0.968861737
Sandusky,0,0,day_57,596,3.95E-05,0.000327483,0.003355705,1.43E-05,3.81E-05,0,0,0,1.93E-05,0.000125259,0,1.28E-05,2.24E-05,0,0,0,0,0,0,2.60E-05,0,0,0,0.000154787,0.000357719,0,0,0,0.000161125,0.00189976,0,0.000146595,0.000193742,0,0,0,0,0,0,0.000295453,0,0,0,0.003355705,0.003355705,0,0,0,0.006711409,0.030201342,0,0.001677852,0.001677852,0,0,0,0,0,0,0.003355705,0,0,0,0.0169433,0.017897079,0.016778525,0,0,0.003433448,0.059784847,0.009018948,0,0,0,0,0,0,0,0.0033605,0,0.004652467,0.013408653,0,0,0,0.017465641,0,0,0.003435611,0.115124592,0.02121852,0,0,0,0,0,0,0,0.00237284,0,0.009491358,0.006743527,0,0,0,0.026845609,0,0,0.003435602,0.059284116,0.006711408,0,0,0,0,0,0,0,0.003355705,0,0.004453936,0.013422818,0,0,0,0.017218617,60187,11,89.5,63.3,5.4,717,47209,26196,93,50.7,13.6,111900,0.898671905
Morgan,0,0,day_32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14913,10.3,86.7,51.7,5.5,539,37067,21398,90.1,56.9,21.5,90500,0.931970487
Erie,0,0,day_40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76141,10.9,91.6,62.1,6.5,793,48011,27960,93.1,49.2,13,132400,0.860579283
Perry,56,0,day_106,148,0,0,0,0,0,0,0.00021796,0,0,0,0,5.16E-05,0,0,0,0,0,0,2.89E-05,0,0,0,0,0,0,0,0.001213549,0,0,0,0,0.000590341,0,0,0,0,0,0,0.000313001,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0.006756757,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0.013841087,0,0,0.00339575,0.041848323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013835274,0,0,0.004777753,0.057332966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013835264,0,0,0.003378379,0.040540542,0,0,0,0,0,0,0,0,0,0,0,0,0,36025,11.5,84.6,57.4,7.6,709,42017,22800,92.2,54.5,19.2,102500,0.973598644
Morrow,0,0,day_86,61,0,0,0,0.000617903,0,0,0,0,0,0,0,0.000124193,0,0,0,0,0,0,0,0,0,0,0,0.004304213,0,0,0,0,0,0,0,0.00101279,0,0,0,0,0,0,0,0,0,0,0,0.147540984,0,0,0,0,0,0,0,0.016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033313296,0,0,0,0,0,0,0,0,0,0.14520721,0,0,0,0,0,0,0,0,0,0.023735818,0,0,0,0,0,0,0,0,0,0.065982336,0,0,0,0,0,0,0,0,0,0.033567526,0,0,0,0,0,0,0,0,0,0.147540984,0,0,0,0,0,0,0,34996,10.3,87.9,64.2,4.3,821,51993,26935,93.8,55.9,9.7,139400,0.972892515
Highland,0,0,day_43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43170,11.1,83.9,55.6,7.3,711,39858,21885,90.5,51.5,21.6,107800,0.959517557
Shelby,0,0,day_70,199,0.000114894,0.000566081,0.010050251,0,0,0,0,6.20E-05,5.79E-05,0,0,0,0,6.79E-05,0,0,0,0,2.16E-05,7.64E-05,0,0,0,0,0,0,0,0.000560961,0.001079052,0,0,0,0,0.000584159,0,0,0,0,0.000329207,0.000510715,0,0,0,0,0,0,0,0.005025126,0.020100503,0,0,0,0,0.005025126,0,0,0,0,0.005025126,0.010050251,0,0,0,0.049283127,0.030936556,0.050251255,0,0,0,0,0,0.002538,0,0,0,0,0,0.023068012,0,0,0,0.04022596,0.016863998,0,0,0.051322115,0,0,0,0,0,0.005025127,0,0,0,0,0,0.03521031,0,0,0,0.045161314,0.017059118,0,0,0.04640486,0,0,0,0,0,0.002512563,0,0,0,0,0,0.022613067,0,0,0,0.040201006,0.017085428,0,0,0.051569321,49067,11.3,90.6,68.1,5.3,776,54550,30213,95.5,56.4,8.9,137800,0.942763077
Putnam,147,0,day_111,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003947977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262952909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237965164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264705881,0,0,0,0,0,0,0,0,34184,10.7,92.7,69.2,2.9,744,60524,31336,96.7,63.2,7.2,147200,0.946969474
Guernsey,28,0,day_100,317,0,0,0,2.68E-05,0,0,0,0,8.16E-05,1.31E-05,0,0,0,0,0,0,0,0,1.35E-05,0,0,0,0,0.000411563,0,0,0,0,0.000794039,0.000203204,0,0,0,0,0,0,0,0,0.000206663,0,0,0,0,0.006309148,0,0,0,0,0.028391167,0.003154574,0,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0,0,0,0,0,0,0.006252497,0,0.00158625,0,0,0,0,0,0,0.006298,0,0,0.056691509,0,0,0,0,0,0,0,0.01231407,0,0.003154574,0,0,0,0,0,0,0.006309141,0,0,0.03323273,0,0,0,0,0,0,0,0.006192312,0,0.001577287,0,0,0,0,0,0,0.006309148,0,0,0.056782334,0,0,0,0,39626,11.4,84.3,57.1,8.5,643,40930,23441,91,50.7,20.2,103100,0.956842746
Lorain,2037,48,day_109,1181,2.97E-05,0.000199495,0.00254022,3.19E-05,3.67E-05,0,0,1.05E-05,1.46E-05,2.81E-05,0,0.000107975,0,0,0,8.27E-05,0,0,2.89E-05,4.57E-05,0,1.44E-05,0,0.000269563,0.000175894,0,0,6.69E-05,0.000170702,0.000342315,0,0.000698729,0,0,0,0.000323218,0,0,0.000311026,0.000381172,0,7.86E-05,0,0.00762066,0.00338696,0,0,0.00084674,0.00508044,0.00677392,0,0.014394581,0,0,0,0.00169348,0,0,0.00677392,0.00592718,0,0.00084674,0,0.012739646,0.010902483,0.0127011,0,0,0.02896301,0.013411844,0,0.00339575,0,0,0,0.0033984,0,0,0.0074965,0.0069468,0.004481511,0.010143334,0.002856,0,0,0.030699224,0,0,0.016375463,0.020744133,0,0.004747606,0,0,0,0.003386192,0,0,0.004132323,0.00817684,0.004666995,0.007144351,0.002034464,0,0,0.034634255,0,0,0.029474618,0.013296954,0,0.00338696,0,0,0,0.00338696,0,0,0.00762066,0.00677392,0.00449542,0.01016088,0.002878916,0,0,0.030413235,303152,11,89.5,61.9,7,870,52457,27871,94.1,49,13.7,140300,0.852382901
Van Wert,14,0,day_102,93,0,0,0,0.00018148,0,0.000224014,0,0,0,4.42E-05,0,0,0.000139645,0,0,0,0,0,0.000138054,0.000328326,0,0,0.000398248,0.001619879,0,0.00091533,0,0,0,0.000399897,0,0,0.000716846,0,0,0,0,0,0.001402921,0.002186359,0,0,0.001241613,0.043010753,0,0.010752688,0,0,0,0.010752688,0,0,0.010752688,0,0,0,0,0,0.032258065,0.043010753,0,0,0.010752688,0,0,0,0,0,0,0.021096211,0.05622549,0.016221346,0,0.089094412,0,0,0.144962259,0,0.042647801,0,0,0,0,0,0,0.220554776,0,0,0,0.024233576,0.07850859,0.02141466,0,0.061835299,0,0,0.122913421,0,0.024832275,0,0,0,0,0,0,0.198658124,0,0,0,0.021107128,0.043010752,0.016129033,0,0.091858678,0,0,0.150537633,0,0.043010753,0,0,0,0,0,0,0.220694519,28576,10.9,92.1,63.6,5.3,680,48060,27619,92.6,56,12.7,99000,0.964333734
Erie,301,9,day_114,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76141,10.9,91.6,62.1,6.5,793,48011,27960,93.1,49.2,13,132400,0.860579283
Tuscarawas,266,0,day_113,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80E-05,0,0,0.00014881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033771,0,0,0.000676873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008928571,0,0,0.008928571,0,0,0,0,0,0,0,0,0,0.004465,0,0,0,0.035119161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005154919,0,0,0,0.029160582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0.035714284,0,0,0,0,0,0,0,0,0,0,92697,11.4,86.3,62,4.9,722,45310,25370,90.3,54.2,13.8,117100,0.968172829
Darke,406,33,day_112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0,0.00548725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52356,10.3,89.5,63.6,5.1,693,44632,26420,93.4,57.2,11.6,113200,0.974749128
Geauga,0,0,day_15,77,0,0,0,0,0,0,0,0,0,0,0,9.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02561674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010856315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026592455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93874,8.2,90.3,65.5,3.5,1134,72430,35187,89.7,61.6,6.5,228000,0.966952447
